currTime,th_cap,gyroZ,indHS,indLP,indMS,indTO,indZC
1240,0.30,-0.34,0,0,0,0,0
1244,0.49,-0.32,0,0,0,0,0
1249,0.24,-0.29,0,0,0,0,0
1253,0.55,-0.26,0,0,0,0,0
1261,0.37,-0.23,0,0,0,0,0
1265,0.67,-0.15,0,0,0,0,0
1269,0.61,-0.12,0,0,0,0,0
1273,0.49,-0.09,0,0,0,0,0
1277,0.37,-0.07,0,0,0,0,0
1282,0.30,-0.05,0,0,0,0,0
1286,0.37,-0.02,0,0,0,0,0
1290,0.55,0.01,0,0,0,0,0
1294,0.12,0.03,0,0,0,0,0
1298,-0.12,0.05,0,0,0,0,0
1302,-0.37,0.05,0,0,0,0,0
1306,-0.30,0.05,0,0,0,0,0
1310,-0.43,0.06,0,0,0,0,0
1315,-0.30,0.06,0,0,0,0,0
1319,-0.30,0.06,0,0,0,0,0
1323,-0.24,0.07,0,0,0,0,0
1327,0.12,0.07,0,0,0,0,0
1331,0.12,0.08,0,0,0,0,0
1335,-0.06,0.10,0,0,0,0,0
1343,-0.06,0.10,0,0,0,0,0
1347,0.00,0.12,0,0,0,0,0
1351,0.30,0.13,0,0,0,0,0
1355,0.24,0.15,0,0,0,0,0
1359,-0.24,0.16,0,0,0,0,0
1363,-0.24,0.16,0,0,0,0,0
1368,-0.49,0.15,0,0,0,0,0
1372,0.12,0.14,0,0,0,0,0
1376,0.30,0.15,0,0,0,0,0
1380,0.18,0.16,0,0,0,0,0
1384,0.06,0.17,0,0,0,0,0
1388,0.37,0.17,0,0,0,0,0
1392,0.49,0.19,0,0,0,0,0
1396,0.79,0.20,0,0,0,0,0
1400,0.85,0.22,0,0,0,0,0
1404,1.16,0.25,0,0,0,0,0
1408,1.22,0.28,0,0,0,0,0
1412,1.04,0.32,0,0,0,0,0
1416,0.85,0.34,0,0,0,0,0
1424,1.34,0.36,0,0,0,0,0
1428,1.89,0.45,0,0,0,0,0
1432,2.01,0.49,0,0,0,0,0
1436,1.89,0.53,0,0,0,0,0
1440,1.83,0.57,0,0,0,0,0
1445,2.01,0.60,0,0,0,0,0
1449,2.56,0.64,0,0,0,0,0
1453,2.74,0.70,0,0,0,0,0
1457,2.87,0.74,0,0,0,0,0
1461,2.56,0.78,0,0,0,0,0
1465,2.44,0.81,0,0,0,0,0
1469,2.20,0.83,0,0,0,0,0
1473,1.65,0.84,0,0,0,0,0
1477,1.59,0.83,0,0,0,0,0
1481,1.16,0.83,0,0,0,0,0
1485,0.49,0.81,0,0,0,0,0
1489,0.18,0.78,0,0,0,0,0
1493,0.37,0.74,0,0,0,0,0
1497,0.06,0.70,0,0,0,0,0
1501,-0.18,0.67,0,0,0,0,0
1510,-1.16,0.62,0,0,0,0,0
1514,-1.46,0.46,0,0,0,0,0
1518,-1.65,0.38,0,0,0,0,0
1522,-2.07,0.32,0,0,0,0,0
1526,-1.65,0.26,0,0,0,0,0
1530,-1.46,0.21,0,0,0,0,0
1534,-1.28,0.16,0,0,0,0,0
1538,-1.28,0.11,0,0,0,0,0
1542,-1.10,0.07,0,0,0,0,0
1547,-1.16,0.03,0,0,0,0,0
1551,-0.85,-0.04,0,0,0,0,0
1555,-0.30,-0.08,0,0,0,0,0
1559,-0.30,-0.11,0,0,0,0,0
1563,0.37,-0.14,0,0,0,0,0
1568,0.43,-0.16,0,0,0,0,0
1572,0.98,-0.19,0,0,0,0,0
1576,1.10,-0.21,0,0,0,0,0
1580,1.28,-0.22,0,0,0,0,0
1584,1.40,-0.22,0,0,0,0,0
1592,1.46,-0.22,0,0,0,0,0
1596,1.59,-0.19,0,0,0,0,0
1601,1.59,-0.18,0,0,0,0,0
1605,1.59,-0.15,0,0,0,0,0
1609,1.65,-0.13,0,0,0,0,0
1613,1.71,-0.11,0,0,0,0,0
1617,1.95,-0.08,0,0,0,0,0
1621,2.07,-0.04,0,0,0,0,0
1626,2.20,-0.00,0,0,0,0,0
1630,2.50,0.07,0,0,0,0,0
1634,2.68,0.15,0,0,0,0,0
1638,2.99,0.22,0,0,0,0,0
1642,2.74,0.29,0,0,0,0,0
1646,2.74,0.36,0,0,0,0,0
1650,2.38,0.43,0,0,0,0,0
1654,2.20,0.48,0,0,0,0,0
1658,2.20,0.54,0,0,0,0,0
1662,2.32,0.59,0,0,0,0,0
1666,2.93,0.64,0,0,0,0,0
1674,4.21,0.71,0,0,0,0,0
1678,4.82,1.04,0,0,0,0,0
1682,5.24,1.16,0,0,0,0,0
1687,5.49,1.29,0,0,0,0,0
1691,5.24,1.48,0,0,0,0,0
1695,5.18,1.65,0,0,0,0,0
1699,5.12,1.75,0,0,0,0,0
1703,5.06,1.84,0,0,0,0,0
1707,5.24,1.93,0,0,0,0,0
1711,5.06,2.02,0,0,0,0,0
1715,5.73,2.09,0,0,0,0,0
1719,5.37,2.18,0,0,0,0,0
1723,5.61,2.25,0,0,0,0,0
1727,5.73,2.32,0,0,0,0,0
1731,6.04,2.39,0,0,0,0,0
1735,6.04,2.46,0,0,0,0,0
1739,5.24,2.52,0,0,0,0,0
1743,4.39,2.56,0,0,0,0,0
1748,3.23,2.58,0,0,0,0,0
1752,1.89,2.56,0,0,0,0,0
1760,2.01,2.49,0,0,0,0,0
1764,1.40,2.36,0,0,0,0,0
1768,1.95,2.30,0,0,0,0,0
1772,2.62,2.26,0,0,0,0,0
1776,2.56,2.23,0,0,0,0,0
1780,2.07,2.20,0,0,0,0,0
1784,2.20,2.15,0,0,0,0,0
1788,2.07,2.11,0,0,0,0,0
1792,2.01,2.07,0,0,0,0,0
1796,1.52,2.03,0,0,0,0,0
1800,1.28,1.98,0,0,0,0,0
1804,0.79,1.92,0,0,0,0,0
1808,1.40,1.85,0,0,0,0,0
1812,1.10,1.80,0,0,0,0,0
1817,0.37,1.74,0,0,0,0,0
1821,-0.06,1.62,0,0,0,0,0
1825,-0.85,1.50,0,0,0,0,0
1829,-1.40,1.39,0,0,0,0,0
1833,-1.95,1.28,0,0,0,0,0
1841,-2.62,1.15,0,0,0,0,0
1845,-2.68,0.71,0,0,0,0,0
1849,-2.62,0.57,0,0,0,0,0
1853,-2.20,0.44,0,0,0,0,0
1858,-1.65,0.32,0,0,0,0,0
1862,-1.16,0.17,0,0,0,0,0
1866,-0.79,0.05,0,0,0,0,0
1870,-0.61,-0.02,0,0,0,0,0
1874,-0.79,-0.07,0,0,0,0,0
1878,-0.06,-0.13,0,0,0,0,0
1883,0.06,-0.16,0,0,0,0,0
1887,0.73,-0.20,0,0,0,0,0
1891,1.04,-0.20,0,0,0,0,0
1895,1.04,-0.19,0,0,0,0,0
1899,-0.12,-0.17,0,0,0,0,0
1903,-0.30,-0.19,0,0,0,0,0
1908,-0.30,-0.22,0,0,0,0,0
1912,0.00,-0.25,0,0,0,0,0
1916,-0.18,-0.26,0,0,0,0,0
1928,1.16,-0.27,0,0,0,0,0
1932,1.59,-0.08,0,0,0,0,0
1937,2.56,-0.03,0,0,0,0,0
1941,3.48,0.09,0,0,0,0,0
1945,4.39,0.19,0,0,0,0,0
1949,5.79,0.31,0,0,0,0,0
1953,7.01,0.47,0,0,0,0,0
1957,8.23,0.66,0,0,0,0,0
1961,9.02,0.87,0,0,0,0,0
1965,9.15,1.10,0,0,0,0,0
1969,8.96,1.33,0,0,0,0,0
1973,8.96,1.54,0,0,0,0,0
1977,8.41,1.74,0,0,0,0,0
1981,8.54,1.92,0,0,0,0,0
1985,8.84,2.10,0,0,0,0,0
1990,9.27,2.28,0,0,0,0,0
1994,10.18,2.56,0,0,0,0,0
1998,11.28,2.87,0,0,0,0,0
2002,12.74,3.09,0,0,0,0,0
2006,14.09,3.34,0,0,0,0,0
2016,15.24,3.61,0,0,0,0,0
2020,15.37,4.79,0,0,0,0,0
2024,14.57,5.05,0,0,0,0,0
2028,13.84,5.28,0,0,0,0,0
2033,13.23,5.49,0,0,0,0,0
2037,12.44,5.77,0,0,0,0,0
2041,12.13,5.93,0,0,0,0,0
2045,11.89,6.07,0,0,0,0,0
2049,11.95,6.21,0,0,0,0,0
2053,12.62,6.34,0,0,0,0,0
2058,13.72,6.48,0,0,0,0,0
2062,14.63,6.72,0,0,0,0,0
2066,15.55,6.98,0,0,0,0,0
2070,16.16,7.17,0,0,0,0,0
2074,16.77,7.36,0,0,0,0,0
2078,17.13,7.56,0,0,0,0,0
2082,17.50,7.75,0,0,0,0,0
2087,17.26,7.95,0,0,0,0,0
2091,16.65,8.21,0,0,0,0,0
2099,15.49,8.36,0,0,0,0,0
2103,14.39,8.70,0,0,0,0,0
2107,13.66,8.78,0,0,0,0,0
2112,12.68,8.85,0,0,0,0,0
2116,11.77,8.89,0,0,0,0,0
2120,10.91,8.88,0,0,0,0,0
2124,10.43,8.86,0,0,0,0,0
2128,9.02,8.82,0,0,0,0,0
2132,8.23,8.74,0,0,0,0,0
2136,7.13,8.65,0,0,0,0,0
2140,6.52,8.54,0,0,0,0,0
2145,5.61,8.41,0,0,0,0,0
2149,3.05,8.19,0,0,0,0,0
2153,1.40,7.90,0,0,0,0,0
2157,-0.37,7.68,0,0,0,0,0
2161,-0.55,7.43,0,0,0,0,0
2165,-1.16,7.19,0,0,0,0,0
2169,-2.26,6.94,0,0,0,0,0
2173,-2.93,6.68,0,0,0,0,0
2181,-6.34,6.42,0,0,0,0,0
2185,-8.72,5.53,0,0,0,0,0
2190,-10.12,5.22,0,0,0,0,0
2194,-10.06,4.75,0,0,0,0,0
2198,-9.27,4.45,0,0,0,0,0
2202,-7.56,4.18,0,0,0,0,0
2206,-5.00,3.94,0,0,0,0,0
2210,-2.99,3.76,0,0,0,0,0
2214,-1.77,3.61,0,0,0,0,0
2219,-1.28,3.48,0,0,0,0,0
2223,-0.85,3.31,0,0,0,0,0
2227,-0.67,3.22,0,0,0,0,0
2231,-1.22,3.13,0,0,0,0,0
2235,-2.99,3.04,0,0,0,0,0
2239,-5.24,2.94,0,0,0,0,0
2243,-7.50,2.82,0,0,0,0,0
2247,-8.90,2.69,0,0,0,0,0
2252,-10.43,2.55,0,0,0,0,0
2256,-11.22,2.34,0,0,0,0,0
2264,-12.87,2.13,0,0,0,0,0
2268,-13.54,1.69,0,0,0,0,0
2272,-14.88,1.54,0,0,0,0,0
2277,-16.71,1.39,0,0,0,0,0
2281,-17.99,1.12,0,0,0,0,0
2285,-18.96,0.93,0,0,0,0,0
2289,-19.09,0.73,0,0,0,0,0
2293,-19.02,0.52,0,0,0,0,0
2298,-19.09,0.31,0,0,0,0,0
2302,-19.45,-0.00,0,0,0,0,0
2306,-20.00,-0.22,0,0,0,0,0
2310,-19.94,-0.45,0,0,0,0,0
2315,-20.49,-0.67,0,0,0,0,0
2319,-21.28,-1.03,0,0,0,0,0
2323,-21.59,-1.28,0,0,0,0,0
2328,-22.07,-1.54,0,0,0,0,0
2332,-22.62,-1.94,0,0,0,0,0
2336,-23.05,-2.22,0,0,0,0,0
2344,-24.21,-2.51,0,0,0,0,0
2349,-25.37,-3.47,0,0,0,0,0
2353,-27.13,-3.98,0,0,0,0,0
2357,-28.60,-4.36,0,0,0,0,0
2362,-30.73,-4.78,0,0,0,0,0
2366,-32.32,-5.48,0,0,0,0,0
2370,-34.15,-5.99,0,0,0,0,0
2375,-35.55,-6.54,0,0,0,0,0
2379,-37.01,-7.44,0,0,0,0,0
2383,-37.56,-8.07,0,0,0,0,0
2387,-38.17,-8.72,0,0,0,0,0
2392,-38.11,-9.37,0,0,0,0,0
2396,-38.05,-10.35,0,0,0,0,0
2400,-37.50,-10.99,0,0,0,0,0
2405,-36.46,-11.59,0,0,0,0,0
2409,-36.40,-12.42,0,0,0,0,0
2414,-37.07,-12.95,0,0,0,0,0
2422,-38.84,-13.76,0,0,0,0,0
2426,-40.79,-15.52,0,0,0,0,0
2431,-41.95,-16.11,0,0,0,0,0
2435,-43.78,-17.05,0,0,0,0,0
2440,-45.55,-17.71,0,0,0,0,0
2444,-46.89,-18.77,0,0,0,0,0
2448,-48.23,-19.86,0,0,0,0,0
2453,-50.00,-20.60,0,0,0,0,0
2457,-51.34,-21.78,0,0,0,0,0
2461,-52.62,-22.58,0,0,0,0,0
2466,-53.41,-23.40,0,0,0,0,0
2470,-54.45,-24.65,0,0,0,0,0
2475,-55.18,-25.47,0,0,0,0,0
2479,-55.98,-26.72,0,0,0,0,0
2483,-56.34,-27.53,0,0,0,0,0
2488,-56.16,-28.32,0,0,0,0,0
2492,-55.30,-29.46,0,0,0,0,0
2501,-57.32,-30.13,0,0,0,0,0
2505,-52.80,-32.33,0,0,0,0,0
2509,-55.06,-32.97,0,0,0,0,0
2514,-55.00,-33.47,0,0,0,0,0
2518,-54.94,-34.17,0,0,0,0,0
2522,-55.49,-34.61,0,0,0,0,0
2527,-58.11,-35.04,0,0,0,0,0
2531,-57.93,-35.85,0,0,0,0,0
2536,-57.80,-36.34,0,0,0,0,0
2540,-60.43,-37.03,0,0,0,0,0
2544,-60.30,-37.58,0,0,0,0,0
2549,-61.83,-38.10,0,0,0,0,0
2553,-62.32,-38.95,0,0,0,0,0
2558,-62.80,-39.50,0,0,0,0,0
2562,-63.54,-40.32,0,0,0,0,0
2566,-63.35,-40.86,0,0,0,0,0
2571,-63.48,-41.37,0,0,0,0,0
2579,-62.32,-42.09,0,0,0,0,0
2584,-61.95,-43.23,0,0,0,0,0
2588,-60.85,-43.68,0,0,0,0,0
2592,-61.34,-44.00,0,0,0,0,0
2597,-60.85,-44.22,0,0,0,0,0
2601,-60.30,-44.49,0,0,0,0,0
2605,-60.24,-44.63,0,0,0,0,0
2610,-60.49,-44.75,0,0,0,0,0
2614,-59.94,-44.94,0,0,0,0,0
2619,-60.00,-45.02,0,0,0,0,0
2623,-59.51,-45.14,0,0,0,0,0
2627,-60.06,-45.19,0,0,0,0,0
2632,-59.82,-45.26,0,0,0,0,0
2636,-59.39,-45.34,0,0,0,0,0
2641,-59.45,-45.36,0,0,0,0,0
2645,-58.17,-45.39,0,0,0,0,0
2649,-57.01,-45.34,0,0,0,0,0
2658,-54.82,-45.22,0,0,0,0,0
2662,-53.78,-44.35,0,0,0,0,0
2666,-52.80,-44.09,0,0,0,0,0
2671,-52.74,-43.79,0,0,0,0,0
2675,-52.38,-43.37,0,0,0,0,0
2680,-51.77,-43.09,0,0,0,0,0
2684,-51.83,-42.65,0,0,0,0,0
2688,-51.16,-42.39,0,0,0,0,0
2693,-49.94,-42.11,0,0,0,0,0
2697,-49.51,-41.60,0,0,0,0,0
2702,-48.41,-41.27,0,0,0,0,0
2706,-46.65,-40.71,0,0,0,0,0
2710,-44.82,-40.05,0,0,0,0,0
2715,-43.90,-39.53,0,0,0,0,0
2719,-42.87,-38.73,0,0,0,0,0
2723,-42.01,-38.19,0,0,0,0,0
2728,-41.71,-37.63,0,0,0,0,0
2736,-40.91,-36.83,0,0,0,0,0
2740,-41.04,-35.30,0,0,0,0,0
2745,-40.18,-34.93,0,0,0,0,0
2749,-38.60,-34.33,0,0,0,0,0
2754,-37.44,-33.88,0,0,0,0,0
2758,-36.40,-33.15,0,0,0,0,0
2762,-35.30,-32.65,0,0,0,0,0
2767,-35.00,-32.13,0,0,0,0,0
2771,-34.63,-31.38,0,0,0,0,0
2775,-35.18,-30.93,0,0,0,0,0
2780,-35.67,-30.38,0,0,0,0,0
2784,-36.46,-29.98,0,0,0,0,0
2789,-36.46,-29.82,0,0,0,0,0
2793,-35.79,-29.61,0,0,0,0,0
2797,-34.94,-29.46,0,0,0,0,0
2802,-33.48,-29.27,0,0,0,0,0
2806,-31.40,-28.87,0,0,0,0,0
2815,-28.41,-28.49,0,0,0,0,0
2819,-27.44,-26.87,0,0,0,0,0
2823,-26.52,-26.41,0,0,0,0,0
2828,-26.16,-25.92,0,0,0,0,0
2832,-25.67,-25.23,0,0,0,0,0
2837,-25.67,-24.80,0,0,0,0,0
2841,-26.16,-24.23,0,0,0,0,0
2845,-26.34,-23.80,0,0,0,0,0
2850,-26.52,-23.58,0,0,0,0,0
2854,-26.46,-23.31,0,0,0,0,0
2858,-26.34,-23.15,0,0,0,0,0
2863,-25.91,-23.02,0,0,0,0,0
2867,-25.55,-22.80,0,0,0,0,0
2872,-24.45,-22.66,0,0,0,0,0
2876,-24.51,-22.37,0,0,0,0,0
2880,-24.51,-22.21,0,0,0,0,0
2885,-23.90,-22.07,0,0,0,0,0
2889,-25.37,-21.83,0,0,0,0,0
2898,-27.32,-21.80,0,0,0,0,0
2902,-27.50,-22.18,0,0,0,0,0
2906,-28.41,-22.31,0,0,0,0,0
2911,-27.62,-22.49,0,0,0,0,0
2915,-27.62,-22.68,0,0,0,0,0
2920,-26.89,-22.80,0,0,0,0,0
2924,-26.46,-22.90,0,0,0,0,0
2928,-26.10,-22.95,0,0,0,0,0
2933,-25.55,-22.96,0,0,0,0,0
2937,-25.06,-22.93,0,0,0,0,0
2941,-24.70,-22.88,0,0,0,0,0
2946,-25.00,-22.81,0,0,0,0,0
2950,-25.67,-22.75,0,0,0,0,0
2955,-26.10,-22.76,0,0,0,0,0
2959,-27.07,-22.83,0,0,0,0,0
2963,-27.62,-22.93,0,0,0,0,0
2968,-28.29,-23.08,0,0,0,0,0
2976,-29.27,-23.35,0,0,0,0,0
2981,-28.35,-24.04,0,0,0,0,0
2985,-27.07,-24.22,0,0,0,0,0
2989,-25.43,-24.25,0,0,0,0,0
2994,-23.90,-24.14,0,0,0,0,0
2998,-22.87,-23.83,0,0,0,0,0
3002,-22.32,-23.56,0,0,0,0,0
3007,-21.77,-23.27,0,0,0,0,0
3011,-21.22,-22.80,0,0,0,0,0
3016,-20.91,-22.48,0,0,0,0,0
3020,-21.10,-21.99,0,0,0,0,0
3024,-20.79,-21.71,0,0,0,0,0
3029,-21.46,-21.43,0,0,0,0,0
3033,-21.10,-21.12,0,0,0,0,0
3038,-20.37,-20.90,0,0,0,0,0
3042,-19.09,-20.52,0,0,0,0,0
3046,-16.71,-20.03,0,0,0,0,0
3055,-13.05,-19.55,0,0,0,0,0
3059,-11.83,-16.99,0,0,0,0,0
3063,-11.40,-16.36,0,0,0,0,0
3068,-12.26,-15.76,0,0,0,0,0
3072,-13.11,-15.03,0,0,0,0,0
3077,-14.45,-14.69,0,0,0,0,0
3081,-16.52,-14.38,0,0,0,0,0
3085,-16.89,-14.38,0,0,0,0,0
3090,-16.59,-14.41,0,0,0,0,0
3094,-16.52,-14.43,0,0,0,0,0
3099,-16.04,-14.44,0,0,0,0,0
3103,-14.88,-14.42,0,0,0,0,0
3107,-14.21,-14.28,0,0,0,0,0
3112,-14.02,-14.15,0,0,0,0,0
3116,-14.09,-13.96,0,0,0,0,0
3120,-14.88,-13.87,0,0,0,0,0
3125,-15.73,-13.86,0,0,0,0,0
3133,-16.65,-13.95,0,0,0,0,0
3138,-17.26,-14.38,0,0,0,0,0
3142,-16.95,-14.64,0,0,0,0,0
3146,-16.95,-14.77,0,0,0,0,0
3151,-16.04,-14.90,0,0,0,0,0
3155,-15.73,-15.00,0,0,0,0,0
3160,-14.39,-15.04,0,0,0,0,0
3164,-13.29,-14.97,0,0,0,0,0
3168,-12.44,-14.87,0,0,0,0,0
3173,-11.95,-14.73,0,0,0,0,0
3177,-12.50,-14.50,0,0,0,0,0
3182,-13.23,-14.42,0,0,0,0,0
3186,-13.60,-14.39,0,0,0,0,0
3190,-14.57,-14.43,0,0,0,0,0
3195,-14.70,-14.52,0,0,0,0,0
3199,-15.18,-14.67,0,0,0,0,0
3203,-15.79,-14.81,0,0,0,0,0
3212,-13.84,-14.97,0,0,0,0,0
3216,-12.87,-15.19,0,0,0,0,0
3221,-11.71,-15.21,0,0,0,0,0
3225,-10.73,-15.16,0,0,0,0,0
3229,-9.57,-15.10,0,0,0,0,0
3234,-8.96,-14.99,0,0,0,0,0
3238,-8.72,-14.81,0,0,0,0,0
3242,-9.02,-14.70,0,0,0,0,0
3247,-9.27,-14.62,0,0,0,0,0
3251,-9.39,-14.54,0,0,0,0,0
3255,-10.00,-14.51,0,0,0,0,0
3260,-10.61,-14.51,0,0,0,0,0
3264,-10.85,-14.57,0,0,0,0,0
3268,-10.91,-14.62,0,0,0,0,0
3273,-10.67,-14.67,0,0,0,0,0
3277,-10.37,-14.74,0,0,0,0,0
3282,-10.43,-14.77,0,0,0,0,0
3290,-10.00,-14.82,0,0,0,0,0
3294,-9.57,-14.86,0,0,0,0,0
3298,-8.72,-14.85,0,0,0,0,0
3303,-8.11,-14.79,0,0,0,0,0
3307,-7.20,-14.67,0,0,0,0,0
3311,-6.95,-14.54,0,0,0,0,0
3316,-6.40,-14.40,0,0,0,0,0
3320,-6.40,-14.16,0,0,0,0,0
3324,-6.40,-13.99,0,0,0,0,0
3329,-6.52,-13.82,0,0,0,0,0
3333,-7.01,-13.57,0,0,0,0,0
3337,-6.83,-13.43,0,0,0,0,0
3341,-6.46,-13.27,0,0,0,0,0
3346,-5.98,-13.09,0,0,0,0,0
3350,-5.37,-12.78,0,0,0,0,0
3354,-4.39,-12.54,0,0,0,0,0
3359,-3.72,-12.25,0,0,0,0,0
3363,-2.87,-11.77,0,0,0,0,0
3371,-2.13,-11.41,0,0,0,0,0
3375,-2.07,-10.21,0,0,0,0,0
3380,-2.07,-9.83,0,0,0,0,0
3384,-2.32,-9.28,0,0,0,0,0
3388,-2.38,-8.93,0,0,0,0,0
3392,-2.80,-8.60,0,0,0,0,0
3397,-2.68,-8.30,0,0,0,0,0
3401,-2.26,-7.84,0,0,0,0,0
3405,-2.44,-7.36,0,0,0,0,0
3409,-2.20,-7.06,0,0,0,0,0
3413,-1.52,-6.76,0,0,0,0,0
3418,-0.85,-6.43,0,0,0,0,0
3422,-0.24,-5.90,0,0,0,0,0
3426,0.61,-5.52,0,0,0,0,0
3430,0.85,-5.12,0,0,0,0,0
3434,1.46,-4.72,0,0,0,0,0
3438,1.65,-4.29,0,0,0,0,0
3443,1.71,-3.88,0,0,0,0,0
3451,1.77,-3.28,0,0,0,0,0
3455,1.40,-2.15,0,0,0,0,0
3459,0.91,-1.86,0,0,0,0,0
3463,0.67,-1.61,0,0,0,0,0
3467,-0.06,-1.39,0,0,0,0,0
3472,0.18,-1.23,0,0,0,0,0
