currTime,th_cap,gyroZ,indHS,indLP,indMS,indTO,indZC
1046,-12.50,0.51,0,0,0,0,0
1050,-6.83,0.10,0,0,0,0,0
1054,-2.87,-0.15,0,0,0,0,0
1059,-1.83,-0.28,0,0,0,0,0
1063,-3.72,-0.44,0,0,0,0,0
1067,-6.89,-0.58,0,0,0,0,0
1071,-7.01,-0.80,0,0,0,0,0
1076,-1.95,-1.02,0,0,0,0,0
1080,-0.37,-1.14,0,0,0,0,0
1084,1.28,-1.18,0,0,0,0,0
1088,8.41,-1.16,0,0,0,0,0
1092,11.95,-0.95,0,0,0,0,0
1096,13.35,-0.63,0,0,0,0,0
1101,15.18,-0.28,0,0,0,0,0
1105,17.26,0.32,0,0,0,0,0
1109,19.76,0.77,0,0,0,0,0
1117,19.88,1.28,0,0,0,0,0
1121,15.55,2.85,0,0,0,0,0
1126,11.52,3.21,0,0,0,0,0
1130,7.32,3.57,0,0,0,0,0
1134,5.12,3.72,0,0,0,0,0
1138,4.88,3.75,0,0,0,0,0
1142,5.67,3.77,0,0,0,0,0
1146,5.98,3.81,0,0,0,0,0
1150,5.73,3.86,0,0,0,0,0
1154,6.22,3.90,0,0,0,0,0
1158,6.40,3.95,0,0,0,0,0
1162,5.00,4.01,0,0,0,0,0
1166,3.84,4.02,0,0,0,0,0
1170,4.82,3.99,0,0,0,0,0
1174,6.10,4.00,0,0,0,0,0
1178,6.16,4.04,0,0,0,0,0
1183,5.91,4.07,0,0,0,0,0
1187,5.24,4.11,0,0,0,0,0
1191,4.70,4.12,0,0,0,0,0
1195,3.84,4.10,0,0,0,0,0
1203,3.84,4.07,0,0,0,0,0
1207,9.94,3.94,0,0,0,0,0
1211,-0.79,4.07,0,0,0,0,0
1215,19.51,3.90,0,0,0,0,0
1219,10.55,4.26,0,0,0,0,0
1223,3.23,4.37,0,0,0,0,0
1227,2.32,4.30,0,0,0,0,0
1231,-1.34,4.20,0,0,0,0,0
1236,-2.13,4.03,0,0,0,0,0
1240,-3.78,3.74,0,0,0,0,0
1244,-1.77,3.41,0,0,0,0,0
1248,-0.37,3.25,0,0,0,0,0
1252,-0.06,3.12,0,0,0,0,0
1256,-1.83,3.00,0,0,0,0,0
1260,-0.24,2.84,0,0,0,0,0
1264,0.91,2.73,0,0,0,0,0
1268,0.30,2.64,0,0,0,0,0
1272,1.77,2.54,0,0,0,0,0
1277,2.74,2.48,0,0,0,0,0
1285,0.37,2.43,0,0,0,0,0
1289,-0.98,2.16,0,0,0,0,0
1293,-0.55,2.04,0,0,0,0,0
1297,0.49,1.94,0,0,0,0,0
1301,0.24,1.86,0,0,0,0,0
1305,-0.37,1.78,0,0,0,0,0
1309,-0.91,1.69,0,0,0,0,0
1313,-1.22,1.59,0,0,0,0,0
1317,-1.65,1.48,0,0,0,0,0
1321,-0.98,1.36,0,0,0,0,0
1326,-0.49,1.26,0,0,0,0,0
1330,0.55,1.14,0,0,0,0,0
1334,0.49,1.09,0,0,0,0,0
1338,-0.06,1.05,0,0,0,0,0
1342,-1.04,0.99,0,0,0,0,0
1346,-0.98,0.90,0,0,0,0,0
1350,-0.91,0.82,0,0,0,0,0
1354,-0.91,0.75,0,0,0,0,0
1358,-0.91,0.68,0,0,0,0,0
1366,-0.85,0.61,0,0,0,0,0
1371,-0.55,0.43,0,0,0,0,0
1375,-0.06,0.37,0,0,0,0,0
1379,0.06,0.34,0,0,0,0,0
1383,0.30,0.33,0,0,0,0,0
1387,0.37,0.33,0,0,0,0,0
1391,0.43,0.33,0,0,0,0,0
1395,0.30,0.34,0,0,0,0,0
1399,0.43,0.34,0,0,0,0,0
1403,0.12,0.35,0,0,0,0,0
1407,0.00,0.36,0,0,0,0,0
1411,0.18,0.37,0,0,0,0,0
1415,0.49,0.38,0,0,0,0,0
1419,0.55,0.40,0,0,0,0,0
1423,0.91,0.43,0,0,0,0,0
1427,1.22,0.47,0,0,0,0,0
1431,1.34,0.51,0,0,0,0,0
1436,1.52,0.56,0,0,0,0,0
1440,2.07,0.65,0,0,0,0,0
1444,2.80,0.75,0,0,0,0,0
1452,3.41,0.83,0,0,0,0,0
1456,2.93,1.05,0,0,0,0,0
1460,3.11,1.16,0,0,0,0,0
1464,3.23,1.24,0,0,0,0,0
1468,3.05,1.31,0,0,0,0,0
1472,3.17,1.38,0,0,0,0,0
1476,2.93,1.45,0,0,0,0,0
1480,3.54,1.52,0,0,0,0,0
1484,3.66,1.59,0,0,0,0,0
1488,3.84,1.66,0,0,0,0,0
1492,3.78,1.74,0,0,0,0,0
1496,3.41,1.81,0,0,0,0,0
1500,3.78,1.87,0,0,0,0,0
1504,4.39,1.94,0,0,0,0,0
1508,4.57,2.02,0,0,0,0,0
1513,4.88,2.10,0,0,0,0,0
1517,5.18,2.22,0,0,0,0,0
1521,5.30,2.35,0,0,0,0,0
1525,5.24,2.44,0,0,0,0,0
1533,5.91,2.52,0,0,0,0,0
1537,6.28,2.81,0,0,0,0,0
1541,6.34,2.92,0,0,0,0,0
1545,6.52,3.02,0,0,0,0,0
1549,6.89,3.13,0,0,0,0,0
1553,6.52,3.24,0,0,0,0,0
1557,7.13,3.35,0,0,0,0,0
1561,7.26,3.47,0,0,0,0,0
1565,7.87,3.60,0,0,0,0,0
1569,8.29,3.73,0,0,0,0,0
1573,8.60,3.88,0,0,0,0,0
1578,8.84,4.03,0,0,0,0,0
1582,9.27,4.28,0,0,0,0,0
1586,9.51,4.53,0,0,0,0,0
1590,9.51,4.71,0,0,0,0,0
1594,9.76,4.88,0,0,0,0,0
1598,10.37,5.06,0,0,0,0,0
1602,10.43,5.26,0,0,0,0,0
1606,10.61,5.45,0,0,0,0,0
1610,11.22,5.64,0,0,0,0,0
1618,11.95,5.85,0,0,0,0,0
1623,12.07,6.53,0,0,0,0,0
1627,12.80,6.84,0,0,0,0,0
1631,12.68,7.05,0,0,0,0,0
1635,12.99,7.26,0,0,0,0,0
1639,13.05,7.46,0,0,0,0,0
1643,13.11,7.66,0,0,0,0,0
1647,12.44,7.84,0,0,0,0,0
1652,12.44,7.99,0,0,0,0,0
1656,12.50,8.20,0,0,0,0,0
1660,12.38,8.33,0,0,0,0,0
1664,12.56,8.44,0,0,0,0,0
1668,12.38,8.54,0,0,0,0,0
1672,12.93,8.62,0,0,0,0,0
1677,12.80,8.72,0,0,0,0,0
1681,12.44,8.82,0,0,0,0,0
1685,12.38,8.87,0,0,0,0,0
1689,12.20,8.90,0,0,0,0,0
1693,12.32,8.91,0,0,0,0,0
1701,12.20,8.92,0,0,0,0,0
1705,11.89,8.87,0,0,0,0,0
1710,10.98,8.83,0,0,0,0,0
1714,10.85,8.72,0,0,0,0,0
1718,10.18,8.63,0,0,0,0,0
1722,9.70,8.53,0,0,0,0,0
1726,9.51,8.41,0,0,0,0,0
1730,9.21,8.28,0,0,0,0,0
1734,8.66,8.14,0,0,0,0,0
1738,8.90,7.99,0,0,0,0,0
1742,8.96,7.84,0,0,0,0,0
1746,10.24,7.69,0,0,0,0,0
1751,12.07,7.57,0,0,0,0,0
1755,12.99,7.44,0,0,0,0,0
1759,12.80,7.37,0,0,0,0,0
1763,11.95,7.29,0,0,0,0,0
1767,10.30,7.20,0,0,0,0,0
1771,9.76,7.08,0,0,0,0,0
1775,9.88,6.94,0,0,0,0,0
1783,9.76,6.82,0,0,0,0,0
1787,9.39,6.45,0,0,0,0,0
1792,8.90,6.28,0,0,0,0,0
1796,8.72,6.11,0,0,0,0,0
1800,8.84,5.94,0,0,0,0,0
1804,8.96,5.84,0,0,0,0,0
1808,8.90,5.76,0,0,0,0,0
1812,8.72,5.68,0,0,0,0,0
1816,9.15,5.61,0,0,0,0,0
1820,10.61,5.56,0,0,0,0,0
1824,11.89,5.56,0,0,0,0,0
1828,13.11,5.61,0,0,0,0,0
1833,13.96,5.71,0,0,0,0,0
1837,13.96,5.92,0,0,0,0,0
1841,14.02,6.14,0,0,0,0,0
1845,13.78,6.29,0,0,0,0,0
1849,13.41,6.43,0,0,0,0,0
1853,13.41,6.57,0,0,0,0,0
1857,12.99,6.70,0,0,0,0,0
1862,12.13,6.82,0,0,0,0,0
1870,9.82,6.95,0,0,0,0,0
1874,9.33,6.96,0,0,0,0,0
1878,8.29,6.95,0,0,0,0,0
1882,7.62,6.90,0,0,0,0,0
1886,7.44,6.83,0,0,0,0,0
1890,7.68,6.77,0,0,0,0,0
1894,7.87,6.71,0,0,0,0,0
1898,7.68,6.67,0,0,0,0,0
1902,6.83,6.62,0,0,0,0,0
1906,4.94,6.55,0,0,0,0,0
1910,4.09,6.42,0,0,0,0,0
1914,3.41,6.27,0,0,0,0,0
1918,3.90,6.10,0,0,0,0,0
1923,4.39,5.97,0,0,0,0,0
1927,3.60,5.80,0,0,0,0,0
1931,2.26,5.61,0,0,0,0,0
1935,1.10,5.46,0,0,0,0,0
1939,-0.18,5.28,0,0,0,0,0
1943,-0.91,5.08,0,0,0,0,0
1951,-1.28,4.87,0,0,0,0,0
1955,-1.95,4.26,0,0,0,0,0
1959,-3.60,4.07,0,0,0,0,0
1963,-4.57,3.85,0,0,0,0,0
1967,-6.46,3.61,0,0,0,0,0
1972,-8.90,3.33,0,0,0,0,0
1976,-9.39,2.82,0,0,0,0,0
1980,-11.04,2.48,0,0,0,0,0
1984,-11.22,2.11,0,0,0,0,0
1988,-10.79,1.73,0,0,0,0,0
1992,-10.55,1.36,0,0,0,0,0
1997,-11.10,1.01,0,0,0,0,0
2001,-12.01,0.45,0,0,0,0,0
2005,-11.89,0.06,0,0,0,0,0
2009,-11.95,-0.33,0,0,0,0,0
2014,-12.32,-0.71,0,0,0,0,0
2018,-12.68,-1.29,0,0,0,0,0
2022,-12.62,-1.68,0,0,0,0,0
2026,-11.95,-2.06,0,0,0,0,0
2035,-10.37,-2.57,0,0,0,0,0
2039,-8.78,-3.35,0,0,0,0,0
2043,-7.80,-3.51,0,0,0,0,0
2047,-6.52,-3.62,0,0,0,0,0
2052,-5.67,-3.67,0,0,0,0,0
2056,-5.06,-3.68,0,0,0,0,0
2060,-5.06,-3.64,0,0,0,0,0
2064,-4.76,-3.61,0,0,0,0,0
2068,-3.84,-3.56,0,0,0,0,0
2073,-3.96,-3.47,0,0,0,0,0
2077,-3.54,-3.33,0,0,0,0,0
2081,-3.05,-3.22,0,0,0,0,0
2085,-3.35,-3.08,0,0,0,0,0
2089,-3.78,-2.96,0,0,0,0,0
2094,-4.39,-2.85,0,0,0,0,0
2098,-4.82,-2.71,0,0,0,0,0
2102,-4.70,-2.63,0,0,0,0,0
2106,-5.43,-2.54,0,0,0,0,0
2114,-5.49,-2.47,0,0,0,0,0
2119,-5.79,-2.23,0,0,0,0,0
2123,-5.37,-2.11,0,0,0,0,0
2127,-4.94,-1.97,0,0,0,0,0
2131,-4.88,-1.85,0,0,0,0,0
2135,-4.21,-1.73,0,0,0,0,0
2140,-3.96,-1.59,0,0,0,0,0
2144,-4.21,-1.35,0,0,0,0,0
2148,-4.76,-1.21,0,0,0,0,0
2152,-5.24,-1.08,0,0,0,0,0
2156,-5.91,-0.96,0,0,0,0,0
2161,-5.67,-0.87,0,0,0,0,0
2165,-5.37,-0.71,0,0,0,0,0
2169,-5.06,-0.59,0,0,0,0,0
2173,-4.88,-0.47,0,0,0,0,0
2178,-4.70,-0.34,0,0,0,0,0
2182,-5.18,-0.14,0,0,0,0,0
2186,-5.79,0.04,0,0,0,0,0
2194,-6.89,0.13,0,0,0,0,0
2198,-7.32,0.31,0,0,0,0,0
2202,-7.44,0.35,0,0,0,0,0
2206,-7.80,0.38,0,0,0,0,0
2210,-7.99,0.40,0,0,0,0,0
2215,-8.05,0.41,0,0,0,0,0
2219,-8.48,0.43,0,0,0,0,0
2223,-8.23,0.42,0,0,0,0,0
2227,-7.56,0.41,0,0,0,0,0
2231,-7.32,0.43,0,0,0,0,0
2235,-6.71,0.45,0,0,0,0,0
2239,-6.89,0.48,0,0,0,0,0
2243,-6.89,0.50,0,0,0,0,0
2248,-7.56,0.52,0,0,0,0,0
2252,-7.99,0.51,0,0,0,0,0
2256,-8.11,0.47,0,0,0,0,0
2260,-7.93,0.43,0,0,0,0,0
2264,-7.87,0.39,0,0,0,0,0
2268,-7.44,0.35,0,0,0,0,0
2276,-7.38,0.33,0,0,0,0,0
2280,-7.13,0.22,0,0,0,0,0
2284,-7.20,0.19,0,0,0,0,0
2289,-7.26,0.16,0,0,0,0,0
2293,-6.77,0.09,0,0,0,0,0
2297,-5.49,0.07,0,0,0,0,0
2301,-5.06,0.09,0,0,0,0,0
2305,-4.76,0.12,0,0,0,0,0
2309,-4.33,0.16,0,0,0,0,0
2313,-3.66,0.21,0,0,0,0,0
2317,-3.84,0.29,0,0,0,0,0
2322,-3.48,0.35,0,0,0,0,0
2326,-2.62,0.46,0,0,0,0,0
2330,-2.87,0.61,0,0,0,0,0
2334,-2.80,0.70,0,0,0,0,0
2338,-2.68,0.78,0,0,0,0,0
2342,-2.26,0.87,0,0,0,0,0
2346,-2.07,0.97,0,0,0,0,0
2350,-2.20,1.07,0,0,0,0,0
2358,-2.20,1.17,0,0,0,0,0
2363,-2.68,1.45,0,0,0,0,0
2367,-2.99,1.55,0,0,0,0,0
2371,-2.74,1.61,0,0,0,0,0
2375,-2.68,1.68,0,0,0,0,0
2379,-2.32,1.75,0,0,0,0,0
2383,-2.56,1.83,0,0,0,0,0
2387,-2.87,1.90,0,0,0,0,0
2391,-3.35,1.97,0,0,0,0,0
2396,-3.48,2.02,0,0,0,0,0
2400,-3.72,2.10,0,0,0,0,0
2404,-3.72,2.17,0,0,0,0,0
2408,-3.41,2.21,0,0,0,0,0
2412,-3.96,2.27,0,0,0,0,0
2416,-3.72,2.31,0,0,0,0,0
2420,-3.35,2.36,0,0,0,0,0
2424,-2.68,2.41,0,0,0,0,0
2429,-2.26,2.48,0,0,0,0,0
2433,-1.59,2.59,0,0,0,0,0
2441,-1.40,2.70,0,0,0,0,0
2445,-1.10,2.89,0,0,0,0,0
2449,-0.91,2.95,0,0,0,0,0
2453,-0.73,2.99,0,0,0,0,0
2457,-0.79,3.03,0,0,0,0,0
2461,-1.04,3.06,0,0,0,0,0
2465,-1.16,3.07,0,0,0,0,0
2470,-1.22,3.07,0,0,0,0,0
2474,-1.22,3.04,0,0,0,0,0
2478,-0.24,2.99,0,0,0,0,0
2482,0.30,2.97,0,0,0,0,0
2486,0.49,2.96,0,0,0,0,0
2490,0.91,2.94,0,0,0,0,0
2494,1.22,2.93,0,0,0,0,0
2498,1.40,2.92,0,0,0,0,0
2502,1.71,2.90,0,0,0,0,0
2506,1.83,2.89,0,0,0,0,0
2510,2.20,2.88,0,0,0,0,0
2514,2.56,2.87,0,0,0,0,0
2522,2.50,2.86,0,0,0,0,0
2526,2.74,2.80,0,0,0,0,0
2531,2.01,2.77,0,0,0,0,0
2535,1.52,2.68,0,0,0,0,0
2539,1.71,2.56,0,0,0,0,0
2543,1.46,2.47,0,0,0,0,0
2547,0.91,2.38,0,0,0,0,0
2551,0.73,2.26,0,0,0,0,0
2555,0.67,2.13,0,0,0,0,0
2559,-0.24,2.00,0,0,0,0,0
2563,-1.04,1.84,0,0,0,0,0
2567,-1.04,1.65,0,0,0,0,0
2571,-1.34,1.47,0,0,0,0,0
2576,-1.34,1.27,0,0,0,0,0
2580,-1.77,0.99,0,0,0,0,0
2584,-2.44,0.69,0,0,0,0,0
2588,-3.54,0.47,0,0,0,0,0
2592,-4.45,0.23,0,0,0,0,0
2596,-5.12,-0.04,0,0,0,0,0
2600,-5.06,-0.31,0,0,0,0,0
2608,-5.18,-0.58,0,0,0,0,0
2613,-5.49,-1.35,0,0,0,0,0
2617,-5.79,-1.72,0,0,0,0,0
2621,-6.10,-1.96,0,0,0,0,0
2625,-6.89,-2.20,0,0,0,0,0
2630,-7.62,-2.45,0,0,0,0,0
2634,-8.48,-2.85,0,0,0,0,0
2638,-9.09,-3.26,0,0,0,0,0
2642,-9.33,-3.53,0,0,0,0,0
2646,-9.45,-3.81,0,0,0,0,0
2651,-9.21,-4.07,0,0,0,0,0
2655,-8.84,-4.45,0,0,0,0,0
2659,-8.41,-4.68,0,0,0,0,0
2663,-8.17,-4.89,0,0,0,0,0
2667,-8.54,-5.08,0,0,0,0,0
2672,-7.87,-5.28,0,0,0,0,0
2676,-7.93,-5.54,0,0,0,0,0
2680,-7.56,-5.71,0,0,0,0,0
2688,-6.10,-5.86,0,0,0,0,0
2692,-5.73,-6.16,0,0,0,0,0
2697,-5.24,-6.24,0,0,0,0,0
2701,-4.94,-6.32,0,0,0,0,0
2705,-4.94,-6.37,0,0,0,0,0
2709,-4.15,-6.40,0,0,0,0,0
2713,-3.35,-6.40,0,0,0,0,0
2718,-2.62,-6.37,0,0,0,0,0
2722,-2.32,-6.27,0,0,0,0,0
2726,-1.59,-6.18,0,0,0,0,0
2730,-1.28,-6.07,0,0,0,0,0
2734,-0.98,-5.94,0,0,0,0,0
2739,-0.85,-5.79,0,0,0,0,0
2743,-0.61,-5.55,0,0,0,0,0
2747,0.00,-5.39,0,0,0,0,0
2751,0.55,-5.19,0,0,0,0,0
2755,0.98,-4.98,0,0,0,0,0
2760,1.04,-4.74,0,0,0,0,0
2768,1.46,-4.39,0,0,0,0,0
2772,1.71,-3.63,0,0,0,0,0
2776,1.71,-3.27,0,0,0,0,0
2780,2.56,-3.04,0,0,0,0,0
2784,2.68,-2.78,0,0,0,0,0
2788,2.13,-2.53,0,0,0,0,0
2792,2.62,-2.31,0,0,0,0,0
2797,2.20,-2.07,0,0,0,0,0
2801,2.01,-1.76,0,0,0,0,0
2805,1.77,-1.57,0,0,0,0,0
2809,1.52,-1.39,0,0,0,0,0
2813,2.32,-1.24,0,0,0,0,0
2817,2.20,-1.06,0,0,0,0,0
2822,2.26,-0.89,0,0,0,0,0
2826,2.87,-0.65,0,0,0,0,0
2830,2.32,-0.48,0,0,0,0,0
2834,2.01,-0.33,0,0,0,0,0
2838,2.13,-0.20,0,0,0,0,0
2842,1.77,-0.08,0,0,0,0,0
2850,1.95,0.03,0,0,0,0,0
2855,1.59,0.35,0,0,0,0,0
2859,2.74,0.48,0,0,0,0,0
2863,0.37,0.65,0,0,0,0,0
2867,1.16,0.69,0,0,0,0,0
2871,2.26,0.75,0,0,0,0,0
2875,0.91,0.84,0,0,0,0,0
2879,0.49,0.89,0,0,0,0,0
2883,0.12,0.92,0,0,0,0,0
2887,2.07,0.94,0,0,0,0,0
2891,2.13,1.02,0,0,0,0,0
2895,0.98,1.10,0,0,0,0,0
2899,-0.67,1.14,0,0,0,0,0
2903,-0.06,1.13,0,0,0,0,0
2908,0.55,1.15,0,0,0,0,0
2912,0.79,1.19,0,0,0,0,0
2916,0.61,1.24,0,0,0,0,0
2920,0.43,1.28,0,0,0,0,0
2924,0.67,1.31,0,0,0,0,0
2928,1.52,1.33,0,0,0,0,0
2936,0.24,1.39,0,0,0,0,0
2940,0.49,1.42,0,0,0,0,0
2944,0.91,1.44,0,0,0,0,0
2948,1.28,1.47,0,0,0,0,0
2952,1.22,1.51,0,0,0,0,0
2956,0.91,1.55,0,0,0,0,0
2960,1.10,1.58,0,0,0,0,0
2964,0.61,1.61,0,0,0,0,0
2968,0.30,1.62,0,0,0,0,0
2972,0.73,1.62,0,0,0,0,0
2977,0.98,1.64,0,0,0,0,0
2981,1.22,1.67,0,0,0,0,0
2985,1.22,1.72,0,0,0,0,0
2989,1.71,1.75,0,0,0,0,0
2993,1.89,1.79,0,0,0,0,0
2997,1.59,1.84,0,0,0,0,0
3001,1.77,1.88,0,0,0,0,0
3005,1.65,1.92,0,0,0,0,0
3009,1.65,1.95,0,0,0,0,0
3017,1.95,1.99,0,0,0,0,0
3021,2.20,2.11,0,0,0,0,0
3025,1.95,2.16,0,0,0,0,0
3029,1.89,2.19,0,0,0,0,0
3033,2.20,2.22,0,0,0,0,0
3037,2.20,2.26,0,0,0,0,0
3042,2.07,2.29,0,0,0,0,0
3046,2.26,2.33,0,0,0,0,0
3050,2.68,2.38,0,0,0,0,0
3054,3.11,2.42,0,0,0,0,0
3058,3.41,2.47,0,0,0,0,0
3062,3.05,2.53,0,0,0,0,0
3066,3.17,2.58,0,0,0,0,0
3070,3.17,2.62,0,0,0,0,0
3074,3.29,2.66,0,0,0,0,0
3078,3.60,2.70,0,0,0,0,0
3082,3.72,2.74,0,0,0,0,0
3086,4.15,2.79,0,0,0,0,0
3090,4.09,2.84,0,0,0,0,0
3094,4.09,2.88,0,0,0,0,0
3102,3.96,2.92,0,0,0,0,0
3107,4.02,3.01,0,0,0,0,0
3111,4.45,3.04,0,0,0,0,0
3115,4.15,3.07,0,0,0,0,0
3119,4.21,3.08,0,0,0,0,0
3123,3.72,3.09,0,0,0,0,0
3127,4.33,3.08,0,0,0,0,0
3131,4.39,3.08,0,0,0,0,0
3135,4.33,3.08,0,0,0,0,0
3139,4.76,3.07,0,0,0,0,0
3143,4.57,3.07,0,0,0,0,0
3147,4.33,3.07,0,0,0,0,0
3151,4.21,3.05,0,0,0,0,0
3155,4.33,3.02,0,0,0,0,0
3159,4.51,2.99,0,0,0,0,0
3164,4.45,2.97,0,0,0,0,0
3168,4.51,2.92,0,0,0,0,0
3172,4.82,2.87,0,0,0,0,0
3176,4.57,2.85,0,0,0,0,0
3180,4.70,2.81,0,0,0,0,0
3188,4.45,2.77,0,0,0,0,0
3192,4.70,2.61,0,0,0,0,0
3196,4.70,2.56,0,0,0,0,0
3200,4.70,2.51,0,0,0,0,0
3204,4.63,2.45,0,0,0,0,0
3208,4.51,2.39,0,0,0,0,0
3212,4.27,2.32,0,0,0,0,0
3216,4.21,2.25,0,0,0,0,0
3220,4.39,2.16,0,0,0,0,0
3224,4.21,2.08,0,0,0,0,0
3229,4.33,1.99,0,0,0,0,0
3233,4.51,1.86,0,0,0,0,0
3237,4.39,1.74,0,0,0,0,0
3241,4.33,1.65,0,0,0,0,0
3245,4.09,1.55,0,0,0,0,0
3249,4.27,1.45,0,0,0,0,0
3253,3.72,1.34,0,0,0,0,0
3257,4.39,1.22,0,0,0,0,0
3261,3.78,1.12,0,0,0,0,0
3265,4.21,1.00,0,0,0,0,0
3273,4.15,0.89,0,0,0,0,0
3277,4.33,0.52,0,0,0,0,0
3281,4.21,0.41,0,0,0,0,0
3285,4.09,0.29,0,0,0,0,0
3289,4.27,0.17,0,0,0,0,0
3294,4.76,0.05,0,0,0,0,0
3298,4.21,-0.11,0,0,0,0,0
3302,4.63,-0.30,0,0,0,0,0
3306,4.82,-0.41,0,0,0,0,0
3310,4.88,-0.51,0,0,0,0,0
3314,4.76,-0.61,0,0,0,0,0
3318,4.76,-0.72,0,0,0,0,0
3323,4.70,-0.83,0,0,0,0,0
3327,4.70,-1.00,0,0,0,0,0
3331,4.82,-1.10,0,0,0,0,0
3335,4.76,-1.21,0,0,0,0,0
3339,4.94,-1.31,0,0,0,0,0
3343,4.88,-1.41,0,0,0,0,0
3348,5.00,-1.50,0,0,0,0,0
3356,4.51,-1.64,0,0,0,0,0
3360,4.88,-1.94,0,0,0,0,0
3364,4.88,-2.05,0,0,0,0,0
3368,4.45,-2.13,0,0,0,0,0
3372,4.70,-2.21,0,0,0,0,0
3376,4.45,-2.28,0,0,0,0,0
3381,4.57,-2.35,0,0,0,0,0
3385,4.33,-2.44,0,0,0,0,0
3389,4.51,-2.53,0,0,0,0,0
3393,4.63,-2.57,0,0,0,0,0
3397,4.33,-2.61,0,0,0,0,0
3401,4.15,-2.65,0,0,0,0,0
3405,4.39,-2.69,0,0,0,0,0
3410,4.51,-2.71,0,0,0,0,0
3414,4.51,-2.73,0,0,0,0,0
3418,4.27,-2.73,0,0,0,0,0
3422,4.27,-2.73,0,0,0,0,0
3426,4.09,-2.73,0,0,0,0,0
3430,4.09,-2.73,0,0,0,0,0
3438,4.27,-2.71,0,0,0,0,0
3443,4.15,-2.60,0,0,0,0,0
3447,4.02,-2.53,0,0,0,0,0
3451,4.21,-2.48,0,0,0,0,0
3455,4.39,-2.42,0,0,0,0,0
3459,4.15,-2.35,0,0,0,0,0
3463,3.90,-2.27,0,0,0,0,0
3468,4.09,-2.20,0,0,0,0,0
3472,3.72,-2.08,0,0,0,0,0
3476,3.96,-2.00,0,0,0,0,0
3480,4.09,-1.91,0,0,0,0,0
3484,4.09,-1.81,0,0,0,0,0
3488,3.96,-1.71,0,0,0,0,0
3493,4.21,-1.60,0,0,0,0,0
