currTime,th_cap,gyroZ,indHS,indLP,indMS,indTO,indZC
1785,-253.05,-228.38,0,0,0,0,0
1789,-257.80,-231.99,0,0,0,0,0
1794,-262.13,-234.26,0,0,0,0,0
1799,-268.96,-237.91,0,0,0,0,0
1803,-267.93,-242.07,0,0,0,0,0
1808,-248.84,-243.42,0,0,0,0,0
1812,-254.15,-236.23,0,0,0,0,0
1817,-278.66,-234.59,0,0,0,0,0
1825,-280.61,-242.57,0,0,0,0,0
1830,-282.50,-251.65,0,0,0,0,0
1834,-285.06,-252.68,0,0,0,0,0
1839,-285.85,-254.12,0,0,0,0,0
1844,-287.74,-255.16,0,0,0,0,0
1848,-289.27,-256.42,0,0,0,0,0
1853,-288.78,-257.29,0,0,0,0,0
1857,-293.29,-258.02,0,0,0,0,0
1862,-291.52,-259.48,0,0,0,0,0
1866,-292.01,-260.36,0,0,0,0,0
1871,-292.44,-260.85,0,0,0,0,0
1876,-293.35,-261.56,0,0,0,0,0
1880,-293.23,-262.38,0,0,0,0,0
1885,-292.80,-262.69,0,0,0,0,0
1889,-292.50,-262.88,0,0,0,0,0
1894,-291.77,-262.91,0,0,0,0,0
1902,-290.43,-262.67,0,0,0,0,0
1907,-290.37,-261.33,0,0,0,0,0
1912,-290.55,-261.43,0,0,0,0,0
1916,-291.04,-261.63,0,0,0,0,0
1921,-291.04,-262.03,0,0,0,0,0
1925,-290.24,-262.31,0,0,0,0,0
1930,-288.17,-262.22,0,0,0,0,0
1934,-285.85,-261.20,0,0,0,0,0
1939,-279.88,-260.18,0,0,0,0,0
1943,-274.88,-256.31,0,0,0,0,0
1948,-272.38,-253.41,0,0,0,0,0
1953,-270.30,-249.30,0,0,0,0,0
1957,-273.60,-246.33,0,0,0,0,0
1962,-267.13,-246.63,0,0,0,0,0
1966,-262.62,-243.51,0,0,0,0,0
1971,-254.63,-240.99,0,0,0,0,0
1979,-250.55,-234.21,0,0,0,0,0
1984,-248.29,-223.69,0,0,0,0,0
1989,-245.79,-223.53,0,0,0,0,0
1993,-238.54,-222.03,0,0,0,0,0
1998,-235.12,-218.77,0,0,0,0,0
2002,-234.02,-213.82,0,0,0,0,0
2007,-230.06,-212.16,0,0,0,0,0
2011,-225.91,-208.27,0,0,0,0,0
2016,-221.16,-205.63,0,0,0,0,0
2021,-215.43,-200.35,0,0,0,0,0
2025,-209.51,-194.85,0,0,0,0,0
2030,-203.11,-189.14,0,0,0,0,0
2034,-196.10,-183.03,0,0,0,0,0
2039,-186.89,-178.60,0,0,0,0,0
2043,-179.27,-168.80,0,0,0,0,0
2048,-171.77,-163.26,0,0,0,0,0
2056,-156.95,-153.67,0,0,0,0,0
2061,-147.62,-127.50,0,0,0,0,0
2065,-137.38,-126.16,0,0,0,0,0
2070,-130.98,-121.22,0,0,0,0,0
2075,-123.72,-112.92,0,0,0,0,0
2079,-115.98,-105.45,0,0,0,0,0
2084,-107.01,-100.43,0,0,0,0,0
2088,-99.76,-90.42,0,0,0,0,0
2093,-92.50,-85.07,0,0,0,0,0
2097,-85.06,-75.98,0,0,0,0,0
2101,-77.01,-70.76,0,0,0,0,0
2106,-68.78,-64.46,0,0,0,0,0
2110,-59.88,-54.05,0,0,0,0,0
2115,-50.79,-47.94,0,0,0,0,0
2119,-42.01,-37.26,0,0,0,0,0
2123,-33.17,-31.15,0,0,0,0,0
2128,-24.33,-24.15,0,0,0,0,0
2136,-5.79,-12.95,0,0,0,0,0
2140,3.60,16.54,0,0,0,0,1
2145,12.80,17.76,0,0,0,0,0
2149,19.94,23.89,0,0,0,0,0
2153,28.78,29.96,0,0,0,0,0
2157,37.44,34.74,0,0,0,0,0
2162,45.67,40.80,0,0,0,0,0
2166,53.54,50.68,0,0,0,0,0
2170,61.04,58.69,0,0,0,0,0
2174,67.20,63.46,0,0,0,0,0
2178,73.41,68.52,0,0,0,0,0
2183,79.45,73.80,0,0,0,0,0
2187,83.41,81.69,0,0,0,0,0
2191,88.96,84.88,0,0,0,0,0
2195,94.02,88.82,0,0,0,0,0
2200,99.27,92.99,0,0,0,0,0
2204,104.15,99.47,0,0,0,0,0
2208,108.41,102.72,0,0,0,0,0
2217,115.37,106.17,0,0,0,0,0
2221,113.23,121.84,0,0,1,0,0
2226,119.82,117.30,0,0,0,0,0
2230,120.79,117.90,0,0,0,0,0
2234,116.65,118.17,0,0,0,0,0
2239,109.94,116.05,0,0,0,0,0
2243,125.55,109.04,0,0,0,0,0
2248,131.52,115.22,0,0,0,0,0
2252,135.73,123.91,0,0,0,0,0
2256,135.00,127.20,0,0,0,0,0
2261,137.13,128.30,0,0,0,0,0
2265,137.44,130.30,0,0,0,0,0
2270,139.15,130.55,0,0,0,0,0
2274,140.00,131.59,0,0,0,0,0
2279,135.49,131.93,0,0,0,0,0
2283,137.26,128.65,0,0,0,0,0
2287,135.43,128.55,0,0,0,0,0
2296,139.94,127.44,0,0,0,0,0
2300,138.48,131.18,0,0,0,0,0
2305,138.29,129.44,0,0,0,0,0
2309,136.46,127.56,0,0,0,0,0
2314,134.15,126.11,0,0,0,0,0
2318,127.07,123.16,0,0,0,0,0
2322,127.44,117.55,0,0,0,0,0
2327,123.05,115.99,0,0,0,0,0
2331,115.12,111.89,0,0,0,0,0
2336,106.89,107.72,0,0,0,0,0
2340,119.39,99.40,0,0,0,0,0
2344,118.66,100.91,0,0,0,0,0
2349,110.18,101.43,0,0,0,0,0
2353,91.04,97.76,0,0,0,0,0
2357,78.41,90.71,0,0,0,0,0
2362,121.10,82.18,0,0,0,0,0
2366,123.41,91.91,0,0,0,0,0
2374,120.18,95.39,0,0,0,0,0
2379,117.62,99.58,0,0,0,0,0
2383,114.51,98.89,0,0,0,0,0
2387,111.71,98.00,0,0,0,0,0
2392,108.23,96.84,0,0,0,0,0
2396,104.76,94.74,0,0,0,0,0
2400,101.16,93.33,0,0,0,0,0
2405,97.44,91.71,0,0,0,0,0
2409,92.87,89.07,0,0,0,0,0
2413,88.54,87.21,0,0,0,0,0
2417,84.33,85.00,0,0,0,0,0
2422,79.94,82.50,0,0,0,0,0
2426,75.30,78.30,0,0,0,0,0
2430,71.04,75.53,0,0,0,0,0
2434,66.59,72.41,0,0,0,0,0
2439,62.32,68.94,0,0,0,0,0
2443,56.77,63.43,0,0,0,0,0
2447,50.91,59.77,0,0,0,0,0
2455,39.45,55.33,0,0,0,0,0
2460,32.32,33.99,0,0,0,0,0
2464,23.84,31.94,0,0,0,0,0
2468,17.07,28.06,0,0,0,0,0
2472,7.62,23.06,0,0,0,0,0
2476,-2.74,16.28,0,0,0,0,0
2481,-13.78,8.15,0,0,0,0,0
2485,-25.18,-5.39,0,0,0,0,0
2489,-36.65,-13.08,0,0,0,0,0
2494,-46.34,-21.90,0,0,0,0,0
2498,-52.99,-34.85,0,0,0,0,0
2502,-56.59,-43.27,0,0,0,0,0
2507,-58.11,-46.71,0,0,0,0,0
2511,-58.60,-50.35,0,0,0,0,0
2516,-58.35,-51.34,1,0,0,0,0
2520,-57.01,-51.75,0,0,0,0,0
2524,-54.70,-50.75,0,0,0,0,0
2529,-50.79,-49.37,0,0,0,0,0
2537,-40.06,-45.60,0,0,0,0,0
2542,-34.33,-29.59,0,0,0,0,0
2546,-30.43,-26.79,0,0,0,0,0
2550,-27.32,-23.24,0,0,0,0,0
2555,-25.85,-20.95,0,0,0,0,0
2559,-25.30,-17.88,0,0,0,0,0
2563,-25.61,-16.67,0,0,0,0,0
2568,-24.82,-15.98,0,0,0,0,0
2572,-23.11,-14.93,0,0,0,0,0
2577,-20.06,-14.04,0,0,0,0,0
2581,-16.04,-11.67,0,0,0,0,0
2585,-11.83,-9.59,0,0,0,0,0
2590,-7.99,-6.85,0,0,0,0,0
2594,-5.37,-2.35,0,0,0,0,0
2598,-3.11,-0.16,0,0,0,0,0
2602,-1.89,1.90,0,0,0,0,0
2606,-0.98,3.51,0,0,0,0,0
2615,1.89,4.69,0,0,0,0,1
2619,3.54,9.41,0,0,0,0,0
2623,4.57,9.08,0,0,0,0,0
2627,5.06,9.00,0,0,0,0,0
2631,5.30,8.87,0,0,0,0,0
2635,4.57,8.61,0,0,0,0,0
2639,3.54,7.87,0,0,0,0,0
2643,2.01,6.70,0,0,0,0,0
2647,0.37,5.06,0,0,0,0,0
2651,-0.98,3.09,0,0,0,0,0
2655,-3.11,1.09,0,0,0,0,0
2659,-5.24,-1.30,0,0,0,0,0
2664,-7.13,-5.27,0,0,0,0,0
2668,-8.72,-8.29,0,0,0,0,0
2672,-10.43,-9.83,0,0,0,0,0
2676,-11.46,-11.67,0,0,0,0,0
2681,-13.11,-13.25,0,0,0,0,0
2685,-13.96,-16.01,0,0,0,0,0
2690,-14.09,-16.87,0,0,0,0,0
2698,-14.02,-17.67,0,0,0,0,0
2702,-13.72,-18.24,0,0,0,0,0
2707,-12.56,-17.98,0,0,0,0,0
2711,-11.22,-16.82,0,0,0,0,0
2715,-9.63,-16.02,0,0,0,0,0
2720,-8.35,-14.78,0,0,0,0,0
2724,-7.26,-13.09,0,0,0,0,0
2728,-6.34,-12.53,0,0,0,0,0
2733,-5.67,-11.87,0,0,0,0,0
2737,-5.55,-11.15,0,0,0,0,0
2741,-5.49,-11.26,0,0,0,0,0
2746,-5.49,-11.42,0,1,0,0,0
2750,-6.28,-11.82,0,0,0,0,0
2754,-6.65,-12.54,0,0,0,0,0
2758,-7.13,-13.23,0,0,0,0,0
2763,-7.32,-13.98,0,0,0,0,0
2767,-7.80,-14.98,0,0,0,0,0
2775,-7.99,-15.65,0,0,0,0,0
2780,-7.93,-17.98,0,0,0,0,0
2784,-8.05,-18.44,0,0,0,0,0
2788,-7.68,-18.94,0,0,0,0,0
2793,-7.56,-19.36,0,0,0,0,0
2797,-7.68,-20.09,0,0,0,0,0
2801,-7.62,-21.00,0,0,0,0,0
2805,-7.26,-21.56,0,0,0,0,0
2810,-7.44,-22.01,0,0,0,0,0
2814,-7.20,-22.83,0,0,0,0,0
2818,-7.26,-23.24,0,0,0,0,0
2823,-7.13,-23.63,0,0,0,0,0
2827,-7.32,-24.11,0,0,0,0,0
2831,-6.52,-24.37,0,0,0,0,0
2836,-5.85,-24.33,0,0,0,0,0
2840,-5.61,-23.91,0,0,0,0,0
2844,-5.00,-23.32,0,0,0,0,0
2848,-4.27,-22.72,0,0,0,0,0
2857,-4.09,-21.90,0,0,0,0,0
2861,-3.78,-18.08,0,0,0,0,0
2865,-3.66,-17.26,0,0,0,0,0
2870,-3.84,-16.35,0,0,0,0,0
2874,-3.41,-14.90,0,0,0,0,0
2878,-3.48,-13.83,0,0,0,0,0
2883,-3.05,-12.81,0,0,0,0,0
2887,-2.80,-11.00,0,0,0,0,0
2891,-2.20,-9.95,0,0,0,0,0
2895,-2.01,-8.78,0,0,0,0,0
2900,-1.95,-7.73,0,0,0,0,0
2904,-1.52,-6.34,0,0,0,0,0
2908,-0.55,-5.55,0,0,0,0,0
2912,0.61,-4.48,0,0,0,0,0
2916,1.89,-3.18,0,0,0,0,0
2921,3.05,-1.71,0,0,0,0,0
2925,3.84,0.53,0,0,0,0,0
2929,4.15,1.86,0,0,0,0,0
2937,5.18,2.26,0,0,0,0,0
2941,6.10,4.75,0,0,0,0,0
2945,7.07,4.65,0,0,0,0,0
2949,7.56,5.20,0,0,0,0,0
2953,7.62,5.68,0,0,0,0,0
2957,8.17,5.84,0,0,0,0,0
2961,8.35,6.18,0,0,0,0,0
2965,8.54,6.34,0,0,0,0,0
2969,8.35,6.42,0,0,0,0,0
2973,8.35,6.23,0,0,0,0,0
2978,8.05,6.03,0,0,0,0,0
2982,7.87,5.38,0,0,0,0,0
2986,7.80,5.04,0,0,0,0,0
2990,8.05,4.70,0,0,0,0,0
2994,7.74,4.52,0,0,0,0,0
2998,7.44,4.06,0,0,0,0,0
3002,6.77,3.47,0,0,0,0,0
3006,6.59,2.61,0,0,0,0,0
3010,5.61,1.89,0,0,0,0,0
3014,5.18,0.77,0,0,0,0,0
3022,4.45,-0.24,0,0,0,0,0
3026,3.72,-4.46,0,0,0,0,0
3031,3.48,-4.79,0,0,0,0,0
3035,3.29,-5.83,0,0,0,0,0
3039,3.23,-6.55,0,0,0,0,0
3043,2.93,-7.29,0,0,0,0,0
3047,2.44,-8.15,0,0,0,0,0
3051,2.74,-9.15,0,0,0,0,0
3056,1.83,-9.86,0,0,0,0,0
3060,1.65,-11.55,0,0,0,0,0
3064,1.52,-12.79,0,0,0,0,0
3068,1.40,-13.38,0,0,0,0,0
3072,1.46,-13.92,0,0,0,0,0
3077,1.89,-14.34,0,0,0,0,0
3081,1.34,-14.63,0,0,0,0,0
3085,0.98,-15.03,0,0,0,0,0
3089,0.55,-15.48,0,0,0,0,0
3094,0.85,-15.97,0,0,0,0,0
3098,0.91,-16.22,0,0,0,0,0
3106,1.22,-16.22,0,0,0,0,0
3110,1.04,-16.04,0,0,0,0,0
3115,1.10,-16.09,0,0,0,0,0
3119,0.73,-16.09,0,0,0,0,0
3123,0.73,-16.25,0,0,0,0,0
3127,1.04,-16.31,0,0,0,0,0
3132,0.79,-16.15,0,0,0,0,0
3136,1.04,-16.23,0,0,0,0,0
3140,1.46,-16.05,0,0,0,0,0
3144,1.65,-15.69,0,0,0,0,0
3149,2.01,-15.40,0,0,0,0,0
3153,2.62,-14.86,0,0,0,0,0
3157,3.41,-14.40,0,0,0,0,0
3161,4.27,-13.69,0,0,0,0,0
3166,5.61,-12.85,0,0,0,0,0
3170,6.65,-11.05,0,0,0,0,0
3174,8.23,-10.27,0,0,0,0,0
3178,9.63,-8.93,0,0,0,0,0
3187,11.77,-7.50,0,0,0,0,0
3191,12.62,-1.71,0,0,0,0,0
3195,13.72,-3.62,0,0,0,0,0
3199,14.70,-2.82,0,0,0,0,0
3204,16.34,-1.88,0,0,0,0,0
3208,17.01,0.30,0,0,0,0,0
3212,17.80,0.96,0,0,0,0,0
3216,18.41,1.52,0,0,0,0,0
3220,19.33,2.13,0,0,0,0,0
3224,20.06,2.96,0,0,0,0,0
3229,21.10,3.74,0,0,0,0,0
3233,22.13,5.19,0,0,0,0,0
3237,22.99,6.21,0,0,0,0,0
3241,24.15,6.78,0,0,0,0,0
3245,25.30,7.77,0,0,0,0,0
3249,26.34,8.87,0,0,0,0,0
3253,26.83,9.93,0,0,0,0,0
3258,27.80,10.57,0,0,0,0,0
3262,28.05,11.88,0,0,0,0,0
3270,28.05,11.97,0,0,0,0,0
3274,27.80,12.00,0,0,0,0,0
3279,28.41,11.78,0,0,0,0,0
3283,29.45,12.31,0,0,0,0,0
3287,30.79,12.99,0,0,0,0,0
3291,32.26,14.12,0,0,0,0,0
3296,33.48,15.46,0,0,0,0,0
3300,34.70,17.29,0,0,0,0,0
3304,35.73,18.04,0,0,0,0,0
3308,35.85,18.96,0,0,0,0,0
3313,36.04,19.29,0,0,0,0,0
3317,35.49,19.59,0,0,0,0,0
3321,35.18,18.95,0,0,0,0,0
3325,35.37,18.71,0,0,0,0,0
3330,35.98,18.73,0,0,0,0,0
3334,37.13,19.31,0,0,0,0,0
3338,37.50,20.39,0,0,0,0,0
3342,38.17,20.58,0,0,0,0,0
3350,37.87,21.05,0,0,0,0,0
3355,38.29,20.83,0,0,0,0,0
3359,37.93,21.19,0,0,0,0,0
3363,37.07,20.91,0,0,0,0,0
3367,36.16,20.23,0,0,0,0,0
3372,34.88,19.38,0,0,0,0,0
3376,33.72,17.67,0,0,0,0,0
3380,33.11,16.83,0,0,0,0,0
3384,32.38,16.10,0,0,0,0,0
3389,31.34,15.34,0,0,0,0,0
3393,30.24,13.92,0,0,0,0,0
3397,28.41,12.73,0,0,0,0,0
3401,27.07,11.52,0,0,0,0,0
3406,25.37,10.22,0,0,0,0,0
3410,24.15,7.90,0,0,0,0,0
3414,21.83,6.48,0,0,0,0,0
3418,19.63,5.00,0,0,0,0,0
3422,17.44,3.12,0,0,0,0,0
3430,14.76,1.07,0,0,0,0,0
3434,13.60,-5.90,0,0,0,0,0
3439,12.56,-5.27,0,0,0,0,0
3443,11.46,-5.61,0,0,0,0,0
3447,9.76,-6.25,0,0,0,0,0
3451,6.77,-7.42,0,0,0,0,0
3455,4.15,-9.45,0,0,0,0,0
3460,0.55,-11.72,0,0,0,0,0
3464,-3.60,-15.94,0,0,0,0,0
3468,-6.22,-18.65,0,0,0,0,0
3472,-4.63,-21.24,0,0,0,0,0
3477,0.30,-21.91,0,0,0,0,0
3481,3.78,-19.15,0,0,0,0,0
3485,6.46,-17.02,0,0,0,0,0
3489,6.04,-14.65,0,0,0,0,0
3494,3.29,-13.41,0,0,0,0,0
3498,-1.71,-13.83,0,0,0,0,0
3502,-7.38,-15.81,0,0,0,0,0
3507,-12.99,-19.08,0,0,0,0,0
3515,-22.26,-24.97,0,0,0,0,0
3519,-25.73,-41.21,0,0,0,0,0
3524,-27.80,-40.38,0,0,0,0,0
3528,-28.17,-40.30,0,0,0,0,0
3533,-27.80,-40.05,0,0,0,0,0
3537,-27.68,-39.04,0,0,0,0,0
3541,-29.33,-37.82,0,0,0,0,0
3546,-31.46,-37.73,0,0,0,0,0
3550,-33.90,-38.38,0,0,0,0,0
3554,-36.16,-39.18,0,0,0,0,0
3559,-37.93,-40.32,0,0,0,0,0
3563,-38.78,-41.95,0,0,0,0,0
3568,-40.00,-42.37,0,0,0,0,0
3572,-41.22,-43.08,0,0,0,0,0
3576,-41.95,-43.49,0,0,0,0,0
3581,-43.11,-43.82,0,0,0,0,0
3585,-44.45,-44.50,0,0,0,0,0
3594,-46.04,-45.02,0,0,0,0,0
3598,-47.38,-46.99,0,0,0,0,0
3602,-47.80,-47.01,0,0,0,0,0
3607,-48.54,-47.06,0,0,0,0,0
3611,-49.57,-47.34,0,0,0,0,0
3616,-49.45,-47.71,0,0,0,0,0
3620,-49.70,-47.64,0,0,0,0,0
3624,-49.45,-47.50,0,0,0,0,0
3629,-49.76,-47.20,0,0,0,0,0
3633,-49.63,-46.96,0,0,0,0,0
3637,-47.62,-46.72,0,0,0,0,0
3642,-44.57,-45.56,0,0,0,0,0
3646,-41.40,-42.40,0,0,0,0,0
3651,-51.65,-40.23,0,0,0,0,0
3655,-50.67,-44.95,0,0,0,0,0
3659,-50.30,-45.50,0,0,0,0,0
3664,-49.94,-45.57,0,0,0,0,0
3672,-47.93,-45.27,0,0,0,0,0
3677,-47.01,-42.23,0,0,0,0,0
3681,-46.34,-41.87,0,0,0,0,0
3685,-45.73,-41.48,0,0,0,0,0
3690,-44.82,-40.99,0,0,0,0,0
3694,-44.15,-40.01,0,0,0,0,0
3699,-43.29,-39.48,0,0,0,0,0
